PASS 333/2022,"Suministro de un arco quirúrgico en C y una mesa quirúrgica radiotransparente para la unidad del dolor para el HGUE, respetuoso con el medio ambiente
Esta actuación es susceptible de ser cofinanciada por la Unión Europea a través del Programa Operativo del Fondo Europeo de Desarrollo Regional (FEDER) de la Comunitat Valenciana 2014-2020 y financiada como parte de la respuesta de la Unión a la pandemia de COVID-19",Adquisición;Suministros;,Parcialmente Resuelta,"80,000.00",31/08/2022,Departamento de Salud de Elche. Dirección Económica-Gerencia,19-11-2022
AB MARISCOS L1 30 09 06 10,"Acuerdo marco suministro de mariscos frescos para los Paradores de la provincia de Pontevedra (Baiona, Tui, Cambados y Pontevedra) desde el 30 de septiembre de 2022 al 06 de octubre de 2022.",Adquisición;Suministros;,Adjudicada,0.00,29/09/2022,"Paradores de Turismo de España, S.M.E., S.A.",19-11-2022
6/2022,Pavimentación C/ Trasera de la ELM de Guadajira,Construcción;Obras;,Resuelta,"73,540.62",26/09/2022,ALCALDÍA DEL AYUNTAMIENTO DE E.L.M. DE GUADAJIRA,19-11-2022
CYC/90/2022,"Servicio de refuerzo socioeducativo, curso 2022/23",Servicios sociales y de salud;Servicios;,Resuelta,"35,800.00",19/08/2022,Junta de Gobierno del Ayuntamiento de Corvera de Asturias,19-11-2022
2021/AR40U/00002004E,AM Actividades de sostenimiento de los torpedos DM2A4 y equipos auxiliares (CNXFD),Otros servicios;Servicios;,Adjudicada,"4,800,000.00",28/07/2022,Dirección de Gestión Económica de la Jefatura de Apoyo Logístico de la Armada,19-11-2022
2022-052-A,"Mantenimiento del reloj de la fachada del Ayuntamiento (""EN FIGUERA"")",Servicios de mantenimiento y reparación;Servicios;,Resuelta,"34,000.00",04/07/2022,Junta de Gobierno del Ayuntamiento de Palma de Mallorca,19-11-2022
12321/2022,Sustitución del césped artificial y mejora base del campo de fútbol ALBERTO RUIZ ,Construcción;Obras;,Resuelta,"479,708.04",08/08/2022,Junta de Gobierno Local del Ayuntamiento de Colmenar Viejo,19-11-2022
46/VC-271/22,Concesión de los servicios de explotación de la cafetería-comedor de la Dirección Provincial del instituto Nacional de la Seguridad Social en Valencia,;Concesión de Servicios;,Resuelta,"253,636.36",30/07/2022,INSS-Dirección provincial de Valencia,19-11-2022
1/2022,"Servicios jurídicos para la representación de Izar Construcciones Navales SME SA en liquidación (IZAR) y Navantia SA SME (NAVANTIA) en defensa de sus intereses en procedimientos de asbestosis ante tribunales y organismos oficiales en las zonas geográficas de Ferrol, Valencia, Cartagena, Sevilla, Cádiz, Madrid",Servicios jurídicos;Servicios;,Adjudicada,"259,574.52",21/10/2022,"Presidencia de la Comisión de Liquidación de IZAR, Construcciones Navales, S.A. en Liquidación (IZAR)",19-11-2022
OB 24/23,"Contratación de la obra: ""Rehabilitación del edificio ""Antigua escuela oficial de idiomas"" sito en Travesía Huerta de los cristales nº7, para uso residencial en redimen de vivienda protegida T.M. de Marbella (Málaga)  

",Construcción;Obras;,Evaluación,"946,883.00",25/10/2022,Junta de Gobierno del Ayuntamiento de Marbella,19-11-2022
5/2022,arrendamiento Bar-Cafetería Hogar del Pensionista de Guadajira,Explotación de bienes inmuebles mediante arrendamiento;Patrimonial;,Resuelta,"1,800.00",05/09/2022,ALCALDÍA DEL AYUNTAMIENTO DE E.L.M. DE GUADAJIRA,19-11-2022
CC2022/125,Servicios de seguro de accidentes del personal del Ayuntamiento de Oviedo y de asistencia sanitaria para los voluntarios de protección civil ,Servicios financieros: a) servicios de seguros; b) servicios bancarios y de inversión;Servicios;,Resuelta,"90,000.00",26/07/2022,Junta de Gobierno del Ayuntamiento de Oviedo,19-11-2022
OBR0122.1227/2022,Proyecto de Construcción de reordenación del tráfico en la Avenida del Ferrocarril de Zamora.,Construcción;Obras;,Resuelta,"573,247.74",08/08/2022,Junta de Gobierno del Ayuntamiento de Zamora,19-11-2022
2022/2746L,Contrato Mixto de Obra-Suministro Reforma Integral Área Infantil Parque Urbano Cruce de Arinaga,Construcción;Obras;,Resuelta,"1,560,373.83",25/07/2022,Alcaldía del Ayuntamiento de Agüimes,19-11-2022
2022/ETSAE0114/00000287E,Adq. material fungible,Adquisición;Suministros;,Resuelta,"30,428.79",28/09/2022,Sección de Asuntos Económicos del Parque y Centro de Mantenimiento de Vehículos Ruedas Nº 1,19-11-2022
932/2022,"Enajena ción de Parcelas  números 23,25 y 26 Polígono Carrera de los Caballos en Los Navalucillos (Toledo)",Enajenación de bienes muebles;Patrimonial;,Adjudicada,"60,858.15",10/10/2022,Alcaldía del Ayuntamiento de Los Navalucillos,19-11-2022
11/22-C,"Contrato de obras de ejecución del proyecto de la Civitas Amabilis, cofinanciado al 50% por el FEDER de la Unión Europea en el programa operativo plurianual de España (POPE) ",Construcción;Obras;,Evaluación,"435,680.93",19/10/2022,Junta de Gobierno del Ayuntamiento de Sagunto,19-11-2022
3.22/27510.0108,"Suministro y transporte de balasto para el incremento de capacidad del tramo: Nudo de Pinar de las Rozas-estación de Las Matas, en la línea Madrid-Hendaya",Adquisición;Suministros;,Evaluación,"2,686,360.00",02/11/2022,ADIF - Presidencia,19-11-2022
AB OCT L44 22,Suministro de frutas y verduras frescas centralizadas para el lote 44 P.T. de Jávea desde el 1 de octubre al 31 de octubre de 2022.,Adquisición;Suministros;,Adjudicada,0.00,23/09/2022,"Paradores de Turismo de España, S.M.E., S.A.",19-11-2022
 2022/1/S252 Don Álvaro,Suministro de materiales para la ejecución d ela obra construcción d eun campo de tiro al plato permanente.,Adquisición;Suministros;,Parcialmente Resuelta,"22,036.46",14/10/2022,Alcaldía del Ayuntamaiento de Don Álvaro,19-11-2022
N202000760,Reforma de un local situado en la calle Rossell 12-14 como centro asistencial para MC Mutual,Construcción;Obras;,Adjudicada,"1,451,392.89",03/02/2022,"Dirección General de la Mutual Midat Cyclops, Mutua Colaboradora con la Seguridad Social, nº 1",19-11-2022
20812V/2019,Mantenimiento y obra de los espacios incluidos dentro del ámbito del arco medioambiental del concejo de Gijón con fomento de la calidad del empleo y protección del medio ambiente,Servicios de mantenimiento y reparación;Servicios;,Resuelta,"1,724,789.57",04/10/2019,Junta de Gobierno del Ayuntamiento de Gijón ,19-11-2022
CT_20220615_renting apiladora,"Contratación de un renting de 48 meses de una apiladora para reparaciones de NAVANTIA en la Dársena de Cartagena.
",Otros servicios;Servicios;,Adjudicada,"144,000.00",27/06/2022,"Comité Central de Compras de Navantia S.A., S.M.E.",19-11-2022
2022ASS0731122,"Suministro de sobres institucionales SG7, carpetas SG11 y acuses de recibo sin arrastre y sin impresión para la dirección provincial de la Tesorería General de la Seguridad Social en Cádiz y sus dependencias.",Adquisición;Suministros;,Resuelta,"2,940.00",18/10/2022,TGSS-Dirección provincial de Cádiz,19-11-2022
PRE/2022/0000112027,Obras de Emergencia para mitigar los efectos del incendio forestal en la Comarca de las Hurdes en julio de 2022. Por lotes (Lote 4: Actuaciones sobre la cubierta forestal afectada por incendio. Zona 4) ,Construcción;Obras;,Resuelta,"406,367.28",,"Consejería de Agricultura, Desarrollo Rural, Población y Territorio",19-11-2022
SP00060/2022,"Servicio de Fisioterapia en régimen ambulatorio en el ámbito territorial de TORO (Zamora) para ASEPEYO, Mutua Colaboradora con la Seguridad Social nº 151",Servicios sociales y de salud;Servicios;,Resuelta,"3,100.00",08/07/2022,Subdirección General Sanitaria de ASEPEYO. Mutua Colaboradora con la Seguridad Social. num. 151,19-11-2022
2022/0004159,6G-EDGEDT: Desarrollar nuevos modelos de SLA adaptados al ecosistema Edge en el marco del <>,Otros servicios;Servicios;,Adjudicada,"151,250.00",02/06/2022,Rector de la Universidad Carlos III de Madrid,19-11-2022
PAPC 2020-1-10,"Suministro de Fungible para Bombas de Nutrición, Infusión, Bolsas Eva, Sellos Citostáticos y Sistemas de Nutrición por Gravedad para el Hospital Universitario de Getafe",;Suministros;,Resuelta,"425,684.62",,Hospital Universitario de Getafe,19-11-2022
2022-3-49,"Suministro de Jakavi 15 y 20 mg, medicamentos de distribución exclusiva de la firma ""NOVARTIS FARMACÉUTICA, S.A.” para el uso en pacientes del Hospital, con destino al Servicio de Farmacia, del Hospital Universitario 12 de Octubre",;Suministros;,Adjudicada,"440,640.00",,Hospital Universitario 12 de Octubre,19-11-2022
A/SUM-023147/2022,"Suministro de carros de limpieza, lavandería y restauración, cubos y contenedores de residuos para centros adscritos a la Agencia Madrileña de Atención Social (2 Lotes)",;Suministros;,Evaluación,"190,892.00",,Organismo Autónomo Agencia Madrileña de Atención Social,19-11-2022
L1409-22,"Contratación de los servicios artísticos de las formaciones musicales: ENSEMBLE MANSON, ENSEMBLE DIFRACCIÓN, PACO VAROCH DÚO Y PROGRAMACIÓN FORMATIVA CON ERNESTO MATEO Y UN ENCUENTRO DE COMPOSITORES CANARIOS a través de ACTURA, ARTE Y COMUNICACIÓN, S.L. dentro del Programa Festival Contemporáneo mediante el procedimiento negociado sin publicidad en su modalidad de protección de derechos exclusivos y tramitación ordinaria.
","Servicios de esparcimiento, culturales y deportivos;Servicios;",Resuelta,"54,975.89",23/09/2022,Consejero Delegado del Instituto Canario de Desarrollo Cultural S.A.,19-11-2022
2119/2022,Contrato de suministro de 100 sillas para los eventos culturales del Edificio del Prado,Adquisición;Suministros;,Adjudicada,"4,800.00",26/09/2022,Concejalía de Hacienda del Ayuntamiento de Ondara,19-11-2022
MNTB22-066,Servicio de diseño gráfico para las exposiciones temporales y reeinstalación de la colección permanente del Museo Nacional Thyssen-Bornemisza,Otros servicios;Servicios;,Resuelta,"60,150.00",05/09/2022,Fundación Colección Thyssen Bornemisza,19-11-2022
FPNCYL-46/2022,"Suministro e instalación de un sistema de videovigilancia para la vigilancia, detección y seguimiento de incendios forestales en la provincia de Ávila, financiados por REACT-UE",Adquisición;Suministros;,Evaluación,"840,956.05",28/10/2022,Fundación del Patrimonio Natural de Castilla y León,19-11-2022
AB OCT L43 22,Suministro de frutas y verduras frescas centralizadas para el lote 43 P.T. de Jarandilla de la Vera desde el 1 de octubre al 31 de octubre de 2022.,Adquisición;Suministros;,Adjudicada,0.00,23/09/2022,"Paradores de Turismo de España, S.M.E., S.A.",19-11-2022
55/E/22/SS/GE/N/0055.,Servicio de mantenimiento de los equipos de alta tecnología de la marca General Electric  instalados en el Hospital Nuestra Señora de Candelaria Hospital del Sur y Centros de Atención Especializada dependientes,Servicios de mantenimiento y reparación;Servicios;,Resuelta,"393,752.27",08/09/2022,Dirección Gerente del Hospital Universitario Nuestra Señora de Candelaria,19-11-2022
300/2022/00174,"Diseño, Programacion, Gestion y Mantenimiento de una Web y App del programa Todo Está en Madrid de la Direccion General de Comercio y Hosteleria y Dinamizacion de Redes Sociales del citado Programa y de los Mercados de Madrid Financiado con fondos del Plan de Recuperación, Transformacion y Resiliencia - Financiado por la Union Europea- Nextgenerationeu, a adjudicar por procedimiento abierto simplificado.",Servicios de telecomunicación;Servicios;,Resuelta,"123,238.19",01/08/2022,"Área de Gobierno de Economía, Innovación y Empleo",19-11-2022
1075530R,"Suministro, colocación y puesta en funcionamiento de farolas solares con detector de presencia en pasos peatonales del término municipal de Manises",Adquisición;Suministros;,Adjudicada,"41,322.31",14/10/2022,Alcaldía del Ayuntamiento de Manises,19-11-2022
14516/2022,Suministro de 4 pistas desmontables homologadas de badminton para el Servicio Insular de Deportes del Excmo. Cabildo Insular de Lanzarote,Adquisición;Suministros;,Evaluación,"59,000.00",17/10/2022,Presidencia del Cabildo Insular de Lanzarote,19-11-2022
300/2022/00120,"Prestación del servicio de transporte en autocar de escolares, con edades comprendidas entre los 6 y 14 años, desde distintos centros escolares del municipio de Madrid al Club de Campo Villa de Madrid.","Servicios de transporte por vía terrestre, incluidos los servicios de furgones blindados y servicios de mensajería, excepto el transporte de correo;Servicios;",Resuelta,"22,742.37",14/07/2022,"Área de Gobierno de Cultura, Turismo y Deporte",19-11-2022
MT190010,Mantenimiento de los buzones de admisión y depósito (53 lotes).,Servicios de mantenimiento y reparación;Servicios;,Resuelta,"1,040,437.00",25/11/2019,Subdirección de Compras de la Sociedad Estatal Correos y Telégrafos S.A.,19-11-2022
2022/014090,"Suministro de red de coco y piquetas de anclaje para las obras de restauración de la cantera de Peñalén (Guadalajara) en el marco del proyecto de restauración minera ""LIFE Ribermine"".",Adquisición;Suministros;,Resuelta,"39,995.00",09/09/2022,Dirección Gerencia de Gestión Ambiental de Castilla-La Mancha S.A.,19-11-2022
Z22SC002/N10,"Adquisición de heno para los équidos de las Unidades Especiales de Caballería de Policía Nacional dependientes de la Comisaría General de Seguridad Ciudadana, Jefatura Superior de Policía de Madrid y la Jefatura Superior de Andalucía Occidental, para los años 2022 y 2023.",Adquisición;Suministros;,Adjudicada,"180,587.40",01/08/2022,División Económica y Técnica (Cuerpo Nacional de Policía),19-11-2022
2022/000681,Suministro de materiales de PINTURA y derivados para atender las necesidades de ejecución de trabajos de mantenimiento y conservación de las distintas dependencias y edificios municipales y colegios públicos. (2 Lotes),Adquisición;Suministros;,Resuelta,"35,540.00",19/07/2022,Junta de Gobierno del Ayuntamiento de Sevilla,19-11-2022
SFC/2022/00075,"Contratación de la acción formativa “Low Code/No Code” para el departamento de Sistemas de Información de Servicios Funerarios de Madrid (Empresa Municipal de Servicios Funerarios y Cementerios de Madrid, S.A.)",Servicios de educación y formación profesional;Servicios;,Resuelta,"8,552.00",14/09/2022,"Empresa Municipal de Servicios Funerarios y Cementerios de Madrid, S.A.",19-11-2022
Z23PC007/D20,"Adquisición de trece protectores de escena, dos kit de luces forense portátil, veinte cascos de seguridad con gafas, cincuenta focos led solares portátiles, quince focos portátiles led con batería y cien linternas de trabajo de campo, con destino a la sección de inspecciones oculares, perteneciente a la Unidad Central de Coordinación Operativa de la C.G.P.C.",Adquisición;Suministros;,Resuelta,"39,768.51",12/07/2022,División Económica y Técnica (Cuerpo Nacional de Policía),19-11-2022
23/2022,Suministros para la adquisición de diferente material de construcción,Adquisición;Suministros;,Resuelta,"11,327.40",26/08/2022,Consejo de Administración de Gestión de Suelo y Vivienda de Valdemoro S.A.,19-11-2022
